local code,text,table_name,parent_varname,local code system,code,display,code system,comment
Hereditary spastic paraplegia,Spastic paraplegia,condition,HPO Code,condition_description,0001258,Spastic paraplegia,http://purl.obolibrary.org/obo/hp.owl,
Hereditary spastic paraplegia,hereditary spastic paraplegia,condition,MONDO Code,condition_description,0019064,hereditary spastic paraplegia,http://purl.obolibrary.org/obo/mondo.owl,
Paraparesis,Paraplegia/paraparesis,condition,HPO Code,condition_description,0010551,Paraplegia/paraparesis,http://purl.obolibrary.org/obo/hp.owl,
Nonrheumatic tricuspid valve disorders,Abnormal tricuspid valve physiology,condition,HPO Code,condition_description,0031651,Abnormal tricuspid valve physiology,http://purl.obolibrary.org/obo/hp.owl,
Nonrheumatic tricuspid valve disorders,tricuspid valve disorder,condition,MONDO Code,condition_description,0000471,tricuspid valve disorder,http://purl.obolibrary.org/obo/mondo.owl,
Apnea,Apnea,condition,HPO Code,condition_description,0002104,Apnea,http://purl.obolibrary.org/obo/hp.owl,
Corneal degenerations,Corneal degeneration,condition,HPO Code,condition_description,0007705,Corneal degeneration,http://purl.obolibrary.org/obo/hp.owl,
Corneal degenerations,corneal degeneration,condition,MONDO Code,condition_description,0001515,corneal degeneration,http://purl.obolibrary.org/obo/mondo.owl,
Tracheostomy complications,tracheostomy,condition,MAXO Code,condition_description,0000504,tracheostomy,http://purl.obolibrary.org/obo/maxo.owl,
Cervical radiculitis,radiculitis,condition,MONDO Code,condition_description,0021765,radiculitis,http://purl.obolibrary.org/obo/mondo.owl,
Disease of tricuspid valve,Abnormal tricuspid valve morphology,condition,HPO Code,condition_description,0001702,Abnormal tricuspid valve morphology,http://purl.obolibrary.org/obo/hp.owl,
Disease of tricuspid valve,tricuspid valve disorder,condition,MONDO Code,condition_description,0000471,tricuspid valve disorder,http://purl.obolibrary.org/obo/mondo.owl,
Heart failure,heart failure,condition,MONDO Code,condition_description,0005252,heart failure,http://purl.obolibrary.org/obo/mondo.owl,
Intestinal protozoal diseases,protozoal dysentery,condition,MONDO Code,condition_description,0001955,protozoal dysentery,http://purl.obolibrary.org/obo/mondo.owl,
Congenital anomalies of peripheral vascular system,Abnormality of the vasculature,condition,HPO Code,condition_description,0002597,Abnormality of the vasculature,http://purl.obolibrary.org/obo/hp.owl,
Congenital anomalies of peripheral vascular system,vascular disorder,condition,MONDO Code,condition_description,0005385,vascular disorder,http://purl.obolibrary.org/obo/mondo.owl,
Schizoid personality disorder,Personality disorder,condition,HPO Code,condition_description,0012075,Personality disorder,http://purl.obolibrary.org/obo/hp.owl,
Schizoid personality disorder,schizoid personality disorder,condition,MONDO Code,condition_description,0001161,schizoid personality disorder,http://purl.obolibrary.org/obo/mondo.owl,
Arthropathy NOS involving multiple sites,Arthropathy,condition,HPO Code,condition_description,0003040,Arthropathy,http://purl.obolibrary.org/obo/hp.owl,
Arthropathy NOS involving multiple sites,arthropathy,condition,MONDO Code,condition_description,0006816,arthropathy,http://purl.obolibrary.org/obo/mondo.owl,
"Acute, but ill-defined cerebrovascular disease",cerebrovascular disorder,condition,MONDO Code,condition_description,0011057,cerebrovascular disorder,http://purl.obolibrary.org/obo/mondo.owl,
Drug-resistant infection,Unusual infection,condition,HPO Code,condition_description,0032101,Unusual infection,http://purl.obolibrary.org/obo/hp.owl,
Drug-resistant infection,bacterial infectious disease,condition,MONDO Code,condition_description,0005113,bacterial infectious disease,http://purl.obolibrary.org/obo/mondo.owl,
Other specified diseases of nail,Abnormality of the nail,condition,HPO Code,condition_description,0001597,Abnormality of the nail,http://purl.obolibrary.org/obo/hp.owl,
Other specified diseases of nail,nail disorder,condition,MONDO Code,condition_description,0002884,nail disorder,http://purl.obolibrary.org/obo/mondo.owl,
Intestinal obstruction without mention of hernia,Intestinal obstruction,condition,HPO Code,condition_description,0005214,Intestinal obstruction,http://purl.obolibrary.org/obo/hp.owl,
Intestinal obstruction without mention of hernia,intestinal obstruction,condition,MONDO Code,condition_description,0004565,intestinal obstruction,http://purl.obolibrary.org/obo/mondo.owl,
Rheumatic fever / chorea,Chorea,condition,HPO Code,condition_description,0002072,Chorea,http://purl.obolibrary.org/obo/hp.owl,
Rheumatic fever / chorea,rheumatic fever,condition,MONDO Code,condition_description,0017767,rheumatic fever,http://purl.obolibrary.org/obo/mondo.owl,
Hyperventilation,Hyperventilation,condition,HPO Code,condition_description,0002883,Hyperventilation,http://purl.obolibrary.org/obo/hp.owl,
Hypocalcemia,Hypocalcemia,condition,HPO Code,condition_description,0002901,Hypocalcemia,http://purl.obolibrary.org/obo/hp.owl,
Hypocalcemia,calcium metabolic disease,condition,MONDO Code,condition_description,0005557,calcium metabolic disease,http://purl.obolibrary.org/obo/mondo.owl,
Dermatophytosis of nail,Invasive dermatophyte infection,condition,HPO Code,condition_description,0032516,Invasive dermatophyte infection,http://purl.obolibrary.org/obo/hp.owl,
Dermatophytosis of nail,dermatophytosis,condition,MONDO Code,condition_description,0004678,dermatophytosis,http://purl.obolibrary.org/obo/mondo.owl,
Hemiplegia,Hemiplegia,condition,HPO Code,condition_description,0002301,Hemiplegia,http://purl.obolibrary.org/obo/hp.owl,
Hemiplegia,hemiplegia,condition,MONDO Code,condition_description,0001170,hemiplegia,http://purl.obolibrary.org/obo/mondo.owl,
Other cerebral degenerations,Cerebral degeneration,condition,HPO Code,condition_description,0007313,Cerebral degeneration,http://purl.obolibrary.org/obo/hp.owl,
Other cerebral degenerations,cerebral degeneration,condition,MONDO Code,condition_description,0024238,cerebral degeneration,http://purl.obolibrary.org/obo/mondo.owl,
Other respiratory conditions of fetus and newborn,Neonatal respiratory distress,condition,HPO Code,condition_description,0002643,Neonatal respiratory distress,http://purl.obolibrary.org/obo/hp.owl,
Other respiratory conditions of fetus and newborn,newborn respiratory distress syndrome,condition,MONDO Code,condition_description,0700081,newborn respiratory distress syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Trisomy 21 (Down syndrome),trisomy 21,condition,MONDO Code,condition_description,0700126,trisomy 21,http://purl.obolibrary.org/obo/mondo.owl,
"Cardiac complications, not elsewhere classified",Abnormality of the cardiovascular system,condition,HPO Code,condition_description,0001626,Abnormality of the cardiovascular system,http://purl.obolibrary.org/obo/hp.owl,
Scleritis and episcleritis,Abnormal sclera morphology,condition,HPO Code,condition_description,0000591,Abnormal sclera morphology,http://purl.obolibrary.org/obo/hp.owl,
Scleritis and episcleritis,scleral disorder,condition,MONDO Code,condition_description,0001269,scleral disorder,http://purl.obolibrary.org/obo/mondo.owl,
Pernicious or B12 deficiency anemia,pernicious anemia,condition,MONDO Code,condition_description,0008228,pernicious anemia,http://purl.obolibrary.org/obo/mondo.owl,
Deficiency anemias NOS,Anemia,condition,HPO Code,condition_description,0001903,Anemia,http://purl.obolibrary.org/obo/hp.owl,
Deficiency anemias NOS,deficiency anemia,condition,MONDO Code,condition_description,0001639,deficiency anemia,http://purl.obolibrary.org/obo/mondo.owl,
Chronic nonalcoholic liver disease,non-alcoholic fatty liver disease,condition,MONDO Code,condition_description,0013209,non-alcoholic fatty liver disease,http://purl.obolibrary.org/obo/mondo.owl,
Mastoiditis,mastoiditis,condition,MONDO Code,condition_description,0000748,mastoiditis,http://purl.obolibrary.org/obo/mondo.owl,
Mitral stenosis/insufficiency,Mitral stenosis,condition,HPO Code,condition_description,0001718,Mitral stenosis,http://purl.obolibrary.org/obo/hp.owl,
Mitral stenosis/insufficiency,congenital mitral valve insufficiency and/or stenosis,condition,MONDO Code,condition_description,0019817,congenital mitral valve insufficiency and/or stenosis,http://purl.obolibrary.org/obo/mondo.owl,
Intracerebral hemorrhage,Cerebral hemorrhage,condition,HPO Code,condition_description,0001342,Cerebral hemorrhage,http://purl.obolibrary.org/obo/hp.owl,
Intracerebral hemorrhage,intracerebral hemorrhage,condition,MONDO Code,condition_description,0013792,intracerebral hemorrhage,http://purl.obolibrary.org/obo/mondo.owl,
Lichen,lichen disease,condition,MONDO Code,condition_description,0006570,lichen disease,http://purl.obolibrary.org/obo/mondo.owl,
Athlete's foot,tinea pedis,condition,MONDO Code,condition_description,0005984,tinea pedis,http://purl.obolibrary.org/obo/mondo.owl,
Genu valgum or varum (acquired),Bowing of the legs,condition,HPO Code,condition_description,0002979,Bowing of the legs,http://purl.obolibrary.org/obo/hp.owl,
Impaction of intestine,intestinal impaction,condition,MONDO Code,condition_description,0004571,intestinal impaction,http://purl.obolibrary.org/obo/mondo.owl,
Diseases of respiratory system,Abnormality of the respiratory system,condition,HPO Code,condition_description,0002086,Abnormality of the respiratory system,http://purl.obolibrary.org/obo/hp.owl,
Diseases of respiratory system,respiratory system disorder,condition,MONDO Code,condition_description,0005087,respiratory system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Elevated C-reactive protein,Elevated circulating C-reactive protein concentration,condition,HPO Code,condition_description,0011227,Elevated circulating C-reactive protein concentration,http://purl.obolibrary.org/obo/hp.owl,
Peritonitis and retroperitoneal infections,Peritonitis,condition,HPO Code,condition_description,0002586,Peritonitis,http://purl.obolibrary.org/obo/hp.owl,
Peritonitis and retroperitoneal infections,peritonitis,condition,MONDO Code,condition_description,0004522,peritonitis,http://purl.obolibrary.org/obo/mondo.owl,
Noninflammatory disorders of cervix,Abnormality of the uterine cervix,condition,HPO Code,condition_description,0012888,Abnormal uterine cervix morphology,http://purl.obolibrary.org/obo/hp.owl,
Noninflammatory disorders of cervix,cervix disorder,condition,MONDO Code,condition_description,0002256,cervix disorder,http://purl.obolibrary.org/obo/mondo.owl,
Degeneration of intervertebral disc,Intervertebral disc degeneration,condition,HPO Code,condition_description,0008419,Intervertebral disc degeneration,http://purl.obolibrary.org/obo/hp.owl,
Degeneration of intervertebral disc,intervertebral disc degenerative disorder,condition,MONDO Code,condition_description,0011385,intervertebral disc degenerative disorder,http://purl.obolibrary.org/obo/mondo.owl,
Persistent mental disorders due to other conditions,Behavioral abnormality,condition,HPO Code,condition_description,0000708,Behavioral abnormality,http://purl.obolibrary.org/obo/hp.owl,
Persistent mental disorders due to other conditions,mental disorder,condition,MONDO Code,condition_description,0005084,mental disorder,http://purl.obolibrary.org/obo/mondo.owl,
Delirium dementia and amnestic disorders,Abnormality of higher mental function,condition,HPO Code,condition_description,0011446,Abnormality of higher mental function,http://purl.obolibrary.org/obo/hp.owl,
Delirium dementia and amnestic disorders,cognitive disorder,condition,MONDO Code,condition_description,0002039,cognitive disorder,http://purl.obolibrary.org/obo/mondo.owl,
Staphylococcus infections,Recurrent staphylococcal infections,condition,HPO Code,condition_description,0007499,Recurrent staphylococcal infections,http://purl.obolibrary.org/obo/hp.owl,
Staphylococcus infections,staphylococcal infection,condition,MONDO Code,condition_description,0024313,staphylococcal infection,http://purl.obolibrary.org/obo/mondo.owl,
Throat pain,Pharyngitis,condition,HPO Code,condition_description,0025439,Pharyngitis,http://purl.obolibrary.org/obo/hp.owl,
Throat pain,pharyngitis,condition,MONDO Code,condition_description,0002258,pharyngitis,http://purl.obolibrary.org/obo/mondo.owl,
pulmonary heart disease,cor pulmonale,condition,MONDO Code,condition_description,0004596,cor pulmonale,http://purl.obolibrary.org/obo/mondo.owl,
Primary pulmonary hypertension,Abnormality of pulmonary circulation,condition,HPO Code,condition_description,0030875,Abnormality of pulmonary circulation,http://purl.obolibrary.org/obo/hp.owl,
Primary pulmonary hypertension,pulmonary hypertension,condition,MONDO Code,condition_description,0005149,pulmonary hypertension,http://purl.obolibrary.org/obo/mondo.owl,
Aplastic anemia,Aplastic anemia,condition,HPO Code,condition_description,0001915,Aplastic anemia,http://purl.obolibrary.org/obo/hp.owl,
Aplastic anemia,aplastic anemia,condition,MONDO Code,condition_description,0015909,aplastic anemia,http://purl.obolibrary.org/obo/mondo.owl,
Arterial embolism and thrombosis,Thromboembolism,condition,HPO Code,condition_description,0001907,Thromboembolism,http://purl.obolibrary.org/obo/hp.owl,
Ischemic stroke,Ischemic stroke,condition,HPO Code,condition_description,0002140,Ischemic stroke,http://purl.obolibrary.org/obo/hp.owl,
Occlusion of cerebral arteries,Abnormal cerebral artery morphology,condition,HPO Code,condition_description,0009145,Abnormal cerebral artery morphology,http://purl.obolibrary.org/obo/hp.owl,
Occlusion of cerebral arteries,cerebral artery occlusion,condition,MONDO Code,condition_description,0000944,cerebral artery occlusion,http://purl.obolibrary.org/obo/mondo.owl,
Optic atrophy,Optic atrophy,condition,HPO Code,condition_description,0000648,Optic atrophy,http://purl.obolibrary.org/obo/hp.owl,
Optic atrophy,optic atrophy,condition,MONDO Code,condition_description,0003608,optic atrophy,http://purl.obolibrary.org/obo/mondo.owl,
Paralytic strabismus,Strabismus,condition,HPO Code,condition_description,0000486,Strabismus,http://purl.obolibrary.org/obo/hp.owl,
Paralytic strabismus,paralytic strabismus,condition,MONDO Code,condition_description,0001143,paralytic strabismus,http://purl.obolibrary.org/obo/mondo.owl,
Atrophic gastritis,Atrophic gastritis,condition,HPO Code,condition_description,0002582,Atrophic gastritis,http://purl.obolibrary.org/obo/hp.owl,
Atrophic gastritis,chronic atrophic gastritis,condition,MONDO Code,condition_description,0006665,chronic atrophic gastritis,http://purl.obolibrary.org/obo/mondo.owl,
Hyperpotassemia,Hyperkalemia,condition,HPO Code,condition_description,0002153,Hyperkalemia,http://purl.obolibrary.org/obo/hp.owl,
Psoriasis,Psoriasiform dermatitis,condition,HPO Code,condition_description,0003765,Psoriasiform dermatitis,http://purl.obolibrary.org/obo/hp.owl,
Psoriasis,psoriasis,condition,MONDO Code,condition_description,0005083,psoriasis,http://purl.obolibrary.org/obo/mondo.owl,
Osteoporosis,Osteoporosis,condition,HPO Code,condition_description,0000939,Osteoporosis,http://purl.obolibrary.org/obo/hp.owl,
Osteoporosis,osteoporosis,condition,MONDO Code,condition_description,0005298,osteoporosis,http://purl.obolibrary.org/obo/mondo.owl,
"Osteoporosis, NOS or other",Osteoporosis,condition,HPO Code,condition_description,0000939,Osteoporosis,http://purl.obolibrary.org/obo/hp.owl,
"Osteoporosis, NOS or other",osteoporosis,condition,MONDO Code,condition_description,0005298,osteoporosis,http://purl.obolibrary.org/obo/mondo.owl,
Adrenal hypofunction,Adrenal insufficiency,condition,HPO Code,condition_description,0000846,Adrenal insufficiency,http://purl.obolibrary.org/obo/hp.owl,
Adrenal hypofunction,primary adrenal insufficiency,condition,MONDO Code,condition_description,0015128,primary adrenal insufficiency,http://purl.obolibrary.org/obo/mondo.owl,
Disorders of adrenal glands,Abnormality of the adrenal glands,condition,HPO Code,condition_description,0000834,Abnormality of the adrenal glands,http://purl.obolibrary.org/obo/hp.owl,
Disorders of adrenal glands,adrenal gland disorder,condition,MONDO Code,condition_description,0005495,adrenal gland disorder,http://purl.obolibrary.org/obo/mondo.owl,
Vascular insufficiency of intestine,Abnormal intestine morphology,condition,HPO Code,condition_description,0002242,Abnormal intestine morphology,http://purl.obolibrary.org/obo/hp.owl,
Vascular insufficiency of intestine,intestinal disorder,condition,MONDO Code,condition_description,0005020,intestinal disorder,http://purl.obolibrary.org/obo/mondo.owl,
Generalized abdominal pain,Abdominal pain,condition,HPO Code,condition_description,0002027,Abdominal pain,http://purl.obolibrary.org/obo/hp.owl,
Cardiac arrest,Cardiac arrest,condition,HPO Code,condition_description,0001695,Cardiac arrest,http://purl.obolibrary.org/obo/hp.owl,
Cardiac arrest,cardiac arrest,condition,MONDO Code,condition_description,0000745,cardiac arrest,http://purl.obolibrary.org/obo/mondo.owl,
Hypotension NOS,Hypotension,condition,HPO Code,condition_description,0002615,Hypotension,http://purl.obolibrary.org/obo/hp.owl,
Hypotension NOS,hypotensive disorder,condition,MONDO Code,condition_description,0005468,hypotensive disorder,http://purl.obolibrary.org/obo/mondo.owl,
Paralysis/spasm of vocal cords or larynx,Abnormal larynx morphology,condition,HPO Code,condition_description,0025423,Abnormal larynx morphology,http://purl.obolibrary.org/obo/hp.owl,
Paralysis/spasm of vocal cords or larynx,laryngeal disorder,condition,MONDO Code,condition_description,0004382,laryngeal disorder,http://purl.obolibrary.org/obo/mondo.owl,
Gastroparesis,Gastroparesis,condition,HPO Code,condition_description,0002578,Gastroparesis,http://purl.obolibrary.org/obo/hp.owl,
Gastroparesis,gastroparesis,condition,MONDO Code,condition_description,0006769,gastroparesis,http://purl.obolibrary.org/obo/mondo.owl,
Diseases due to mycobacteria,mycobacterial infectious disease,condition,MONDO Code,condition_description,0020590,mycobacterial infectious disease,http://purl.obolibrary.org/obo/mondo.owl,
Atrial flutter,Atrial flutter,condition,HPO Code,condition_description,0004749,Atrial flutter,http://purl.obolibrary.org/obo/hp.owl,
Atrial flutter,atrial flutter,condition,MONDO Code,condition_description,0005310,atrial flutter,http://purl.obolibrary.org/obo/mondo.owl,
Atrial fibrillation & flutter,Atrial arrhythmia,condition,HPO Code,condition_description,0001692,Atrial arrhythmia,http://purl.obolibrary.org/obo/hp.owl,
Atrial fibrillation & flutter,cardiac rhythm disease,condition,MONDO Code,condition_description,0007263,cardiac rhythm disease,http://purl.obolibrary.org/obo/mondo.owl,
Sleep related movement disorders,Sleep disturbance,condition,HPO Code,condition_description,0002360,Sleep disturbance,http://purl.obolibrary.org/obo/hp.owl,
Sleep related movement disorders,sleep disorder,condition,MONDO Code,condition_description,0100081,sleep disorder,http://purl.obolibrary.org/obo/mondo.owl,
Hypertension,Hypertension,condition,HPO Code,condition_description,0000822,Hypertension,http://purl.obolibrary.org/obo/hp.owl,
Hypertension,hypertensive disorder,condition,MONDO Code,condition_description,0005044,hypertensive disorder,http://purl.obolibrary.org/obo/mondo.owl,
Pyoderma,Pyoderma,condition,HPO Code,condition_description,0000999,Pyoderma,http://purl.obolibrary.org/obo/hp.owl,
Pyoderma,pyoderma,condition,MONDO Code,condition_description,0002922,pyoderma,http://purl.obolibrary.org/obo/mondo.owl,
Gingival and periodontal diseases,Abnormality of the gingiva,condition,HPO Code,condition_description,0000168,Abnormality of the gingiva,http://purl.obolibrary.org/obo/hp.owl,
Gingival and periodontal diseases,periodontal disorder,condition,MONDO Code,condition_description,0002635,periodontal disorder,http://purl.obolibrary.org/obo/mondo.owl,
Polycythemia vera,Polycythemia,condition,HPO Code,condition_description,0001901,Polycythemia,http://purl.obolibrary.org/obo/hp.owl,
Polycythemia vera,acquired polycythemia vera,condition,MONDO Code,condition_description,0009891,acquired polycythemia vera,http://purl.obolibrary.org/obo/mondo.owl,
Heart failure NOS,heart failure,condition,MONDO Code,condition_description,0005252,heart failure,http://purl.obolibrary.org/obo/mondo.owl,
Rheumatoid arthritis,Rheumatoid arthritis,condition,HPO Code,condition_description,0001370,Rheumatoid arthritis,http://purl.obolibrary.org/obo/hp.owl,
Rheumatoid arthritis,rheumatoid arthritis,condition,MONDO Code,condition_description,0008383,rheumatoid arthritis,http://purl.obolibrary.org/obo/mondo.owl,
Obsessive-compulsive disorder,Obsessive-compulsive behavior,condition,HPO Code,condition_description,0000722,Obsessive-compulsive behavior,http://purl.obolibrary.org/obo/hp.owl,
Obsessive-compulsive disorder,obsessive-compulsive disorder,condition,MONDO Code,condition_description,0008114,obsessive-compulsive disorder,http://purl.obolibrary.org/obo/mondo.owl,
Antisocial/borderline personality disorder,Borderline personality disorder,condition,HPO Code,condition_description,0012076,Borderline personality disorder,http://purl.obolibrary.org/obo/hp.owl,
Antisocial/borderline personality disorder,borderline personality disorder,condition,MONDO Code,condition_description,0001156,borderline personality disorder,http://purl.obolibrary.org/obo/mondo.owl,
Pulmonary collapse,Pneumothorax,condition,HPO Code,condition_description,0002107,Pneumothorax,http://purl.obolibrary.org/obo/hp.owl,
Pulmonary collapse,pneumothorax,condition,MONDO Code,condition_description,0002076,pneumothorax,http://purl.obolibrary.org/obo/mondo.owl,
interstitial/compensatory emphysema,Interstitial emphysema,condition,HPO Code,condition_description,0032965,Interstitial emphysema,http://purl.obolibrary.org/obo/hp.owl,
interstitial/compensatory emphysema,pulmonary emphysema,condition,MONDO Code,condition_description,0004849,pulmonary emphysema,http://purl.obolibrary.org/obo/mondo.owl,
Loss of teeth or edentulism,Premature loss of teeth,condition,HPO Code,condition_description,0006480,Premature loss of teeth,http://purl.obolibrary.org/obo/hp.owl,
Cystic kidney disease,Renal cyst,condition,HPO Code,condition_description,0000107,Renal cyst,http://purl.obolibrary.org/obo/hp.owl,
Cystic kidney disease,cystic kidney disease,condition,MONDO Code,condition_description,0002473,cystic kidney disease,http://purl.obolibrary.org/obo/mondo.owl,
Noninfectious disorders of lymphatic channels,Abnormal lymphatic vessel morphology,condition,HPO Code,condition_description,0100766,Abnormal lymphatic vessel morphology,http://purl.obolibrary.org/obo/hp.owl,
Noninfectious disorders of lymphatic channels,lymphatic system disorder,condition,MONDO Code,condition_description,0005833,lymphatic system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Acute gastritis,Gastritis,condition,HPO Code,condition_description,0005263,Gastritis,http://purl.obolibrary.org/obo/hp.owl,
Acute gastritis,gastritis,condition,MONDO Code,condition_description,0004966,gastritis,http://purl.obolibrary.org/obo/mondo.owl,
"Chronic kidney disease, Stage I or II",Chronic kidney disease,condition,HPO Code,condition_description,0012622,Chronic kidney disease,http://purl.obolibrary.org/obo/hp.owl,
"Chronic kidney disease, Stage I or II",chronic kidney disease,condition,MONDO Code,condition_description,0005300,chronic kidney disease,http://purl.obolibrary.org/obo/mondo.owl,
Iatrogenic hypotension,Hypotension,condition,HPO Code,condition_description,0002615,Hypotension,http://purl.obolibrary.org/obo/hp.owl,
Iatrogenic hypotension,hypotensive disorder,condition,MONDO Code,condition_description,0005468,hypotensive disorder,http://purl.obolibrary.org/obo/mondo.owl,
Abnormal results of function study of liver,Abnormal liver physiology,condition,HPO Code,condition_description,0031865,Abnormal liver physiology,http://purl.obolibrary.org/obo/hp.owl,
Erythema nodosum,Erythema nodosum,condition,HPO Code,condition_description,0012219,Erythema nodosum,http://purl.obolibrary.org/obo/hp.owl,
Panniculitis,Panniculitis,condition,HPO Code,condition_description,0012490,Panniculitis,http://purl.obolibrary.org/obo/hp.owl,
Panniculitis,panniculitis,condition,MONDO Code,condition_description,0006591,panniculitis,http://purl.obolibrary.org/obo/mondo.owl,
Right bundle branch block,Right bundle branch block,condition,HPO Code,condition_description,0011712,Right bundle branch block,http://purl.obolibrary.org/obo/hp.owl,
Second degree AV block,Second degree atrioventricular block,condition,HPO Code,condition_description,0011706,Second degree atrioventricular block,http://purl.obolibrary.org/obo/hp.owl,
Second degree AV block,second-degree atrioventricular block,condition,MONDO Code,condition_description,0000467,second-degree atrioventricular block,http://purl.obolibrary.org/obo/mondo.owl,
Chronic ulcer of skin,Skin ulcer,condition,HPO Code,condition_description,0200042,Skin ulcer,http://purl.obolibrary.org/obo/hp.owl,
Chronic ulcer of skin,chronic ulcer of skin,condition,MONDO Code,condition_description,0004605,chronic ulcer of skin,http://purl.obolibrary.org/obo/mondo.owl,
Anterior horn cell disease,anterior horn disorder,condition,MONDO Code,condition_description,0003182,anterior horn disorder,http://purl.obolibrary.org/obo/mondo.owl,
Abnormal findings examination of lungs,Abnormality of the respiratory system,condition,HPO Code,condition_description,0002086,Abnormality of the respiratory system,http://purl.obolibrary.org/obo/hp.owl,
Coronary atherosclerosis,Coronary artery atherosclerosis,condition,HPO Code,condition_description,0001677,Coronary artery atherosclerosis,http://purl.obolibrary.org/obo/hp.owl,
Coronary atherosclerosis,coronary atherosclerosis,condition,MONDO Code,condition_description,0021661,coronary atherosclerosis,http://purl.obolibrary.org/obo/mondo.owl,
Bacterial enteritis,enteritis,condition,MONDO Code,condition_description,0043579,enteritis,http://purl.obolibrary.org/obo/mondo.owl,
Periumbilical abdominal pain,Abdominal pain,condition,HPO Code,condition_description,0002027,Abdominal pain,http://purl.obolibrary.org/obo/hp.owl,
Acute pharyngitis,Pharyngitis,condition,HPO Code,condition_description,0025439,Pharyngitis,http://purl.obolibrary.org/obo/hp.owl,
Acute pharyngitis,acute pharyngitis,condition,MONDO Code,condition_description,0020600,acute pharyngitis,http://purl.obolibrary.org/obo/mondo.owl,
Allergic rhinitis NOS,Allergic rhinitis,condition,HPO Code,condition_description,0003193,Allergic rhinitis,http://purl.obolibrary.org/obo/hp.owl,
Allergic rhinitis NOS,allergic rhinitis,condition,MONDO Code,condition_description,0011786,allergic rhinitis,http://purl.obolibrary.org/obo/mondo.owl,
Common migraine without mention of intractable migraine,Migraine,condition,HPO Code,condition_description,0002076,Migraine,http://purl.obolibrary.org/obo/hp.owl,
Common migraine without mention of intractable migraine,migraine disorder,condition,MONDO Code,condition_description,0005277,migraine disorder,http://purl.obolibrary.org/obo/mondo.owl,
Esophageal reflux,Gastroesophageal reflux,condition,HPO Code,condition_description,0002020,Gastroesophageal reflux,http://purl.obolibrary.org/obo/hp.owl,
Esophageal reflux,gastroesophageal reflux disease,condition,MONDO Code,condition_description,0007186,gastroesophageal reflux disease,http://purl.obolibrary.org/obo/mondo.owl,
Hypovolemia,Hypovolemia,condition,HPO Code,condition_description,0011106,Hypovolemia,http://purl.obolibrary.org/obo/hp.owl,
Infectious otitis externa NOS,Otitis externa,condition,HPO Code,condition_description,0410017,Otitis externa,http://purl.obolibrary.org/obo/hp.owl,
Infectious otitis externa NOS,otitis externa,condition,MONDO Code,condition_description,0004795,otitis externa,http://purl.obolibrary.org/obo/mondo.owl,
Lymphadenitis,Lymphadenitis,condition,HPO Code,condition_description,0002840,Lymphadenitis,http://purl.obolibrary.org/obo/hp.owl,
Lymphadenitis,lymphadenitis,condition,MONDO Code,condition_description,0002052,lymphadenitis,http://purl.obolibrary.org/obo/mondo.owl,
"Polycythemia vera, secondary",Polycythemia,condition,HPO Code,condition_description,0001901,Polycythemia,http://purl.obolibrary.org/obo/hp.owl,
"Polycythemia vera, secondary",acquired polycythemia vera,condition,MONDO Code,condition_description,0009891,acquired polycythemia vera,http://purl.obolibrary.org/obo/mondo.owl,
Hypothermia/Chills,Hypothermia,condition,HPO Code,condition_description,0002045,Hypothermia,http://purl.obolibrary.org/obo/hp.owl,
Hereditary disturbances in tooth structure,Abnormality of dental morphology,condition,HPO Code,condition_description,0006482,Abnormality of dental morphology,http://purl.obolibrary.org/obo/hp.owl,
Hereditary disturbances in tooth structure,tooth disorder,condition,MONDO Code,condition_description,0006999,tooth disorder,http://purl.obolibrary.org/obo/mondo.owl,
Non-autoimmune hemolytic anemias,Hemolytic anemia,condition,HPO Code,condition_description,0001878,Hemolytic anemia,http://purl.obolibrary.org/obo/hp.owl,
Non-autoimmune hemolytic anemias,non-autoimmune hemolytic anemia,condition,MONDO Code,condition_description,0021559,non-autoimmune hemolytic anemia,http://purl.obolibrary.org/obo/mondo.owl,
Anterior pituitary disorders,Abnormality of the anterior pituitary,condition,HPO Code,condition_description,0011747,Abnormality of the anterior pituitary,http://purl.obolibrary.org/obo/hp.owl,
Anterior pituitary disorders,anterior pituitary gland disorder,condition,MONDO Code,condition_description,0024468,anterior pituitary gland disorder,http://purl.obolibrary.org/obo/mondo.owl,
Pancytopenia,Pancytopenia,condition,HPO Code,condition_description,0001876,Pancytopenia,http://purl.obolibrary.org/obo/hp.owl,
Pancytopenia,pancytopenia,condition,MONDO Code,condition_description,0001529,pancytopenia,http://purl.obolibrary.org/obo/mondo.owl,
Cellulitis and abscess of oral soft tissues,Cellulitis,condition,HPO Code,condition_description,0100658,Cellulitis,http://purl.obolibrary.org/obo/hp.owl,
Cellulitis and abscess of oral soft tissues,cellulitis,condition,MONDO Code,condition_description,0005230,cellulitis,http://purl.obolibrary.org/obo/mondo.owl,
Cellulitis and abscess of oral soft tissues,Abscess,condition,HPO Code,condition_description,0025615,Abscess,http://purl.obolibrary.org/obo/hp.owl,
Cellulitis and abscess of oral soft tissues,abscess,condition,MONDO Code,condition_description,0005227,abscess,http://purl.obolibrary.org/obo/mondo.owl,
